id,name,state,census_region,pop_dens,pop_dens4,pop_dens6,pct_black,pop,female,white,black,travel_time,land_area,hh_income,su_gun4,su_gun6,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_dem_2012,per_gop_2012,diff_2012,winner,partywinner16,winner12,partywinner12,flipped
28073,Lamar County,MS,South,"[  100,  500)","[118,71672]","[ 82,  215)","[15.0,25.0)",60099,51.8,76.9,20.4,24.9,497.06,51154,"[ 5, 8)","[ 7, 8)",28073,5044,18493,24179,0.208610778,0.764837255,13449,0.221115013,0.766988586,12435,Trump,Republican,Romney,Republican,No
28075,Lauderdale County,MS,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[25.0,50.0)",79739,51.5,55,42.9,20.6,703.63,36203,"[ 5, 8)","[ 7, 8)",28075,10910,17574,28967,0.376635482,0.606690372,6664,0.418429153,0.573329362,4680,Trump,Republican,Romney,Republican,No
28077,Lawrence County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",12502,50.8,67.4,31.2,35.8,430.67,38393,"[ 8,11)","[ 8,10)",28077,2181,4072,6329,0.344604203,0.643387581,1891,0.363608748,0.630771567,1759,Trump,Republican,Romney,Republican,No
28079,Leake County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",23193,48,50.4,41.7,32.4,583,32521,"[ 5, 8)","[ 7, 8)",28079,3579,4775,8436,0.424253201,0.566026553,1196,0.454361823,0.540714556,684,Trump,Republican,Romney,Republican,No
28081,Lee County,MS,South,"[  100,  500)","[118,71672]","[ 82,  215)","[25.0,50.0)",85246,52.1,69.2,28.6,18.8,449.95,42074,"[ 5, 8)","[ 7, 8)",28081,9635,21695,31974,0.301338588,0.678520048,12060,0.350464162,0.6403399,9961,Trump,Republican,Romney,Republican,No
28083,Leflore County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[50.0,85.3]",31422,51.9,25.5,72.6,16,592.54,24480,"[ 5, 8)","[ 4, 7)",28083,6677,2757,9566,0.697992891,0.288208238,3920,0.72612069,0.268534483,5308,Clinton,Democrat,Obama,Democrat,No
28085,Lincoln County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",34775,52.2,67.9,30.7,28,586.12,36498,"[ 5, 8)","[ 7, 8)",28085,4458,10550,15193,0.293424603,0.694398736,6092,0.341117248,0.65252045,4454,Trump,Republican,Romney,Republican,No
28087,Lowndes County,MS,South,"[  100,  500)","[118,71672]","[ 82,  215)","[25.0,50.0)",59730,52.4,54.1,43.8,21,505.51,37868,"[ 5, 8)","[ 7, 8)",28087,11545,13124,25139,0.459246589,0.522057361,1579,0.487841453,0.502512766,362,Trump,Republican,Romney,Republican,No
28089,Madison County,MS,South,"[  100,  500)","[118,71672]","[ 82,  215)","[25.0,50.0)",101688,51.9,57.8,38.5,23,714.51,59904,"[ 8,11)","[ 8,10)",28089,18358,25607,45048,0.407520867,0.56843811,7249,0.418026669,0.575074136,7785,Trump,Republican,Romney,Republican,No
28091,Marion County,MS,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",25868,51.6,66.1,32.5,33.1,542.38,29400,"[ 8,11)","[ 8,10)",28091,3572,7697,11443,0.312155903,0.672638294,4125,0.347160583,0.644687981,3285,Trump,Republican,Romney,Republican,No
28093,Marshall County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",36234,50.7,51.1,47.4,30.9,706.19,36022,"[ 5, 8)","[ 7, 8)",28093,7944,6525,14698,0.540481698,0.443937951,1419,0.593581562,0.39923177,3137,Clinton,Democrat,Obama,Democrat,No
28095,Monroe County,MS,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",36003,52,68.1,30.6,23.3,765.09,36308,"[ 5, 8)","[ 7, 8)",28095,5485,10107,15781,0.347569862,0.64045371,4622,0.416344035,0.575436298,2671,Trump,Republican,Romney,Republican,No
28097,Montgomery County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",10400,52.2,53.4,45.4,20.3,406.98,30466,"[11,54]","[10,12)",28097,1775,2334,4162,0.426477655,0.560788083,559,0.467027252,0.529020179,298,Trump,Republican,Romney,Republican,No
28099,Neshoba County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",29465,52.3,60.3,21.2,24.4,570.14,37050,"[ 8,11)","[10,12)",28099,2668,7613,10438,0.255604522,0.729354282,4945,0.278236915,0.713682277,4742,Trump,Republican,Romney,Republican,No
28101,Newton County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",21832,51.9,63.6,30.3,26.4,578.1,39190,"[ 8,11)","[10,12)",28101,2549,5929,8594,0.296602281,0.68989993,3380,0.339528709,0.653722757,2840,Trump,Republican,Romney,Republican,No
28103,Noxubee County,MS,South,"[   10,   50)","[  0,   17)","[  9,   25)","[50.0,85.3]",11115,51.6,27,71.7,26.8,695.14,24338,"[ 0, 5)","[ 0, 4)",28103,4330,1181,5538,0.781870711,0.213253882,3149,0.785440613,0.211526181,3595,Clinton,Democrat,Obama,Democrat,No
28105,Oktibbeha County,MS,South,"[  100,  500)","[ 45,  118)","[ 82,  215)","[25.0,50.0)",49414,50.3,58.6,36.9,18.9,458.2,30987,"[ 5, 8)","[ 4, 7)",28105,7851,7671,16151,0.486099932,0.474955111,180,0.501843635,0.482969814,302,Clinton,Democrat,Obama,Democrat,No
28107,Panola County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",34444,51.7,48.8,49.6,25.8,685.14,35715,"[11,54]","[10,12)",28107,7300,7371,14854,0.491450114,0.496229972,71,0.5395816,0.453405444,1450,Trump,Republican,Obama,Democrat,Yes
28109,Pearl River County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",55224,50.7,84.5,12.6,33.4,810.86,42510,"[ 8,11)","[10,12)",28109,2919,15530,18893,0.154501667,0.821997565,12611,0.191242853,0.794262213,12023,Trump,Republican,Romney,Republican,No
28111,Perry County,MS,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[15.0,25.0)",12227,51.2,78.5,19.8,31.2,647.25,36124,"[ 8,11)","[ 8,10)",28111,1220,4135,5432,0.224594993,0.76122975,2915,0.26714738,0.722827999,2591,Trump,Republican,Romney,Republican,No
28113,Pike County,MS,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[50.0,85.3]",40058,52.6,45.8,52.4,23.4,409.02,34841,"[ 8,11)","[ 8,10)",28113,7636,7748,15633,0.488453912,0.495618243,112,0.533822939,0.458201847,1318,Trump,Republican,Obama,Democrat,Yes
28115,Pontotoc County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",30950,50.4,82.6,15.2,24.1,497.69,39899,"[ 8,11)","[10,12)",28115,2123,9442,11811,0.179747693,0.799424266,7319,0.225542598,0.761499838,6618,Trump,Republican,Romney,Republican,No
28117,Prentiss County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",25428,50.7,84.3,14,23.6,414.98,32503,"[11,54]","[10,12)",28117,2067,7647,9871,0.209401276,0.774693547,5580,0.280773448,0.705172929,4258,Trump,Republican,Romney,Republican,No
28119,Quitman County,MS,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[50.0,85.3]",7678,52.3,28.7,69.5,22.5,405.01,22863,"[ 5, 8)","[ 7, 8)",28119,2303,998,3353,0.686847599,0.297643901,1305,0.712993214,0.280472481,1721,Clinton,Democrat,Obama,Democrat,No
28121,Rankin County,MS,South,"[  100,  500)","[118,71672]","[ 82,  215)","[15.0,25.0)",148070,51.7,77.6,19.8,25.1,775.49,57380,"[ 8,11)","[ 8,10)",28121,13741,46168,61356,0.223955277,0.752461047,32427,0.234789544,0.753898239,31893,Trump,Republican,Romney,Republican,No
28123,Scott County,MS,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",28461,51.1,59.1,38.1,23.8,609.19,34534,"[ 5, 8)","[ 7, 8)",28123,3999,5742,9867,0.405290362,0.581939799,1743,0.451058201,0.541194255,954,Trump,Republican,Romney,Republican,No
28125,Sharkey County,MS,South,"[   10,   50)","[  0,   17)","[  9,   25)","[50.0,85.3]",4647,53.6,28.3,70.6,18.2,431.72,35125,"[ 8,11)","[10,12)",28125,1290,619,1926,0.669781931,0.321391485,671,0.69574845,0.298937112,896,Clinton,Democrat,Obama,Democrat,No
28127,Simpson County,MS,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",27463,51.3,62.7,35.6,34.2,589.16,38362,"[11,54]","[12,54]",28127,3871,7393,11416,0.339085494,0.64759986,3522,0.385582497,0.606090293,2701,Trump,Republican,Romney,Republican,No
28129,Smith County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[15.0,25.0)",16188,51.9,75.6,23.5,28,636.25,34753,"[11,54]","[10,12)",28129,1598,5877,7556,0.21148756,0.777792483,4279,0.244351154,0.746882331,4070,Trump,Republican,Romney,Republican,No
28131,Stone County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[15.0,25.0)",17875,49.9,78.3,19.7,33.5,445.49,42963,"[11,54]","[10,12)",28131,1400,4810,6368,0.219849246,0.755339196,3410,0.263049853,0.721994135,3130,Trump,Republican,Romney,Republican,No
28133,Sunflower County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[50.0,85.3]",27496,46.8,26,72.8,18,697.75,26619,"[ 5, 8)","[ 4, 7)",28133,6560,2768,9406,0.697427174,0.294280247,3792,0.726603001,0.264392906,5082,Clinton,Democrat,Obama,Democrat,No
28135,Tallahatchie County,MS,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[50.0,85.3]",14761,44.4,41.3,56.5,24.5,645.29,29853,"[ 8,11)","[ 8,10)",28135,3337,2462,5870,0.568483816,0.419420784,875,0.603174603,0.389753261,1358,Clinton,Democrat,Obama,Democrat,No
28137,Tate County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[25.0,50.0)",28204,51.9,67.2,30.9,29.5,404.76,41494,"[ 8,11)","[10,12)",28137,3804,7385,11389,0.334006497,0.648432698,3581,0.401969404,0.586073501,2094,Trump,Republican,Romney,Republican,No
28139,Tippah County,MS,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",22039,50.7,81.6,16.4,22.8,457.82,34636,"[11,54]","[12,54]",28139,1808,7182,9143,0.19774691,0.785518976,5374,0.250222025,0.735457371,4371,Trump,Republican,Romney,Republican,No
28141,Tishomingo County,MS,South,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",19420,51.7,95.6,2.9,22.9,424.25,32592,"[11,54]","[12,54]",28141,990,7117,8310,0.119133574,0.856438026,6127,0.206751592,0.773248408,4447,Trump,Republican,Romney,Republican,No
28143,Tunica County,MS,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[50.0,85.3]",10598,52.1,22.9,75.1,18.3,454.67,31446,"[ 5, 8)","[ 4, 7)",28143,2577,840,3463,0.744152469,0.242564251,1737,0.790943219,0.203425622,2504,Clinton,Democrat,Obama,Democrat,No
28145,Union County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[15.0,25.0)",28097,51.2,83,15,23.6,415.6,38373,"[11,54]","[10,12)",28145,1969,9161,11374,0.17311412,0.805433445,7192,0.239501882,0.749010522,5278,Trump,Republican,Romney,Republican,No
28147,Walthall County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",14859,51.8,54.3,43.7,34.2,403.94,31090,"[11,54]","[10,12)",28147,2475,3374,5909,0.418852598,0.5709934,899,0.452915998,0.536650615,626,Trump,Republican,Romney,Republican,No
28149,Warren County,MS,South,"[   50,  100)","[ 45,  118)","[ 82,  215)","[25.0,50.0)",47983,52.3,49.9,47.9,18.3,588.5,41025,"[ 8,11)","[10,12)",28149,8518,9420,18287,0.465795374,0.515120031,902,0.50949611400000006,0.483298163,509,Trump,Republican,Obama,Democrat,Yes
28151,Washington County,MS,South,"[   50,  100)","[ 45,  118)","[ 45,   82)","[50.0,85.3]",48958,52.9,27.1,71.3,17.7,724.74,28093,"[ 5, 8)","[ 4, 7)",28151,9847,4541,14571,0.675794386,0.311646421,5306,0.711209663,0.284180428,7318,Clinton,Democrat,Obama,Democrat,No
28153,Wayne County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",20490,51.9,59.9,38.8,30.6,810.75,29925,"[ 5, 8)","[ 7, 8)",28153,3493,5957,9534,0.366372981,0.624816446,2464,0.400817996,0.59207323,1964,Trump,Republican,Romney,Republican,No
28155,Webster County,MS,South,"[   10,   50)","[ 17,   45)","[  9,   25)","[15.0,25.0)",9972,51.1,78.9,19.7,30.8,420.94,33524,"[ 8,11)","[10,12)",28155,1001,3949,5024,0.199243631,0.78602707,2948,0.225518672,0.764315353,2597,Trump,Republican,Romney,Republican,No
28157,Wilkinson County,MS,South,"[   10,   50)","[  0,   17)","[  9,   25)","[50.0,85.3]",9191,46.8,29.1,70,35.4,678.11,33618,"[ 5, 8)","[ 7, 8)",28157,2826,1305,4174,0.677048395,0.312649736,1521,0.693723454,0.300849457,1665,Clinton,Democrat,Obama,Democrat,No
28159,Winston County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",18478,51.2,52.1,45.7,27.6,607.25,30821,"[ 8,11)","[10,12)",28159,3778,4874,8771,0.430737658,0.555694904,1096,0.467001435,0.527464644,590,Trump,Republican,Romney,Republican,No
28161,Yalobusha County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",12276,51.8,60.4,38,23.2,467.13,32930,"[11,54]","[12,54]",28161,2574,3366,6058,0.424892704,0.55562892,792,0.474177658,0.51819482,277,Trump,Republican,Romney,Republican,No
28163,Yazoo County,MS,South,"[   10,   50)","[ 17,   45)","[ 25,   45)","[50.0,85.3]",27817,44.7,41,57.2,26.6,922.95,26336,"[ 8,11)","[ 8,10)",28163,5221,4568,9892,0.527800243,0.461787303,653,0.573113425,0.420160324,1660,Clinton,Democrat,Obama,Democrat,No
29000,26,MO,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[10.0,15.0)",6063589,51,83.7,11.7,23.1,68741.52,47380,NA,NA,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29001,Adair County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",25602,52,94.3,1.6,16.7,567.32,34733,"[ 8,11)","[ 8,10)",29001,3495,6019,10137,0.344776561,0.593765414,2524,0.416757237,0.558047624,1430,Trump,Republican,Romney,Republican,No
29003,Andrew County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",17379,50.6,96.9,0.8,23.3,432.7,54336,"[ 5, 8)","[ 7, 8)",29003,2045,6665,9140,0.223741794,0.729212254,4620,0.318926078,0.656994943,2808,Trump,Republican,Romney,Republican,No
29005,Atchison County,MO,Midwest,"[    0,   10)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",5382,50.4,97.8,0.6,18.1,547.3,44426,"[ 0, 5)","[ 0, 4)",29005,541,2059,2723,0.198677929,0.756151304,1518,0.279069767,0.702104097,1146,Trump,Republican,Romney,Republican,No
29007,Audrain County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",25887,54.6,90.3,6.9,21.1,692.24,43013,"[ 8,11)","[ 8,10)",29007,2567,6981,10043,0.255600916,0.695111023,4414,0.355542157,0.621646066,2648,Trump,Republican,Romney,Republican,No
29009,Barry County,MO,Midwest,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",35662,50.3,95.1,0.5,22.4,778.25,38710,"[ 8,11)","[10,12)",29009,2710,11427,14604,0.185565598,0.782456861,8717,0.265609155,0.712154136,6165,Trump,Republican,Romney,Republican,No
29011,Barton County,MO,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",12057,50.9,95,0.5,19.3,591.92,40580,"[ 8,11)","[ 8,10)",29011,795,4958,5932,0.134018881,0.835805799,4163,0.214410024,0.768534633,3184,Trump,Republican,Romney,Republican,No
29013,Bates County,MO,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",16584,50.7,96.6,1.1,28.5,836.69,38579,"[ 8,11)","[ 8,10)",29013,1617,6000,8021,0.201595811,0.748036404,4383,0.329043881,0.645991507,2463,Trump,Republican,Romney,Republican,No
29015,Benton County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",18806,49.9,97.1,0.4,29,704.06,32951,"[11,54]","[12,54]",29015,2024,7212,9584,0.211185309,0.752504174,5188,0.31942776,0.66277165,3144,Trump,Republican,Romney,Republican,No
29017,Bollinger County,MO,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",12394,50,97.6,0.4,34.2,617.91,37716,"[ 8,11)","[ 8,10)",29017,705,4827,5669,0.124360557,0.851472923,4122,0.222364803,0.750504125,2881,Trump,Republican,Romney,Republican,No
29019,Boone County,MO,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",172717,51.6,83.1,9.4,18.2,685.41,48627,"[ 5, 8)","[ 4, 7)",29019,41072,36146,83312,0.492990205,0.433863069,4926,0.501689871,0.470931699,2439,Clinton,Democrat,Obama,Democrat,No
29021,Buchanan County,MO,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",89486,49.7,90,5.9,17.4,408.03,44363,"[ 5, 8)","[ 7, 8)",29021,12010,21315,35563,0.337710542,0.599358884,9305,0.444197573,0.531533071,3066,Trump,Republican,Romney,Republican,No
29023,Butler County,MO,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",42972,51.3,90.8,5.5,16.9,694.67,34969,"[11,54]","[10,12)",29023,3036,13647,17232,0.176183844,0.791956825,10611,0.258333827,0.725205755,7885,Trump,Republican,Romney,Republican,No
29025,Caldwell County,MO,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",9034,49.6,96.9,0.6,32.9,426.39,41169,"[11,54]","[12,54]",29025,837,3231,4309,0.194244604,0.749825946,2394,0.314792616,0.653080796,1411,Trump,Republican,Romney,Republican,No
29027,Callaway County,MO,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",44750,48.9,92.3,4.5,21.3,834.58,47964,"[ 8,11)","[10,12)",29027,4988,13052,19127,0.260783186,0.682386156,8064,0.333004169,0.644173799,5672,Trump,Republican,Romney,Republican,No
29029,Camden County,MO,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",44021,50.6,96.9,0.6,21.1,655.92,43458,"[ 8,11)","[ 8,10)",29029,4706,16721,22182,0.212153999,0.753809395,12015,0.294321393,0.687676602,8631,Trump,Republican,Romney,Republican,No
29031,Cape Girardeau County,MO,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 5.0,10.0)",78043,51.7,88.9,7.7,18.6,578.54,46516,"[ 5, 8)","[ 7, 8)",29031,8468,26939,36875,0.229640678,0.730549153,18471,0.272286387,0.710445167,15630,Trump,Republican,Romney,Republican,No
29033,Carroll County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 2.0, 5.0)",9043,51.3,95.7,2.1,24.4,694.62,46002,"[11,54]","[10,12)",29033,745,3480,4361,0.170832378,0.797982114,2735,0.268122677,0.713754647,1918,Trump,Republican,Romney,Republican,No
29035,Carter County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",6258,51.4,96.3,0.4,23.5,507.36,30962,"[11,54]","[12,54]",29035,436,2323,2842,0.153413089,0.817382125,1887,0.269381922,0.706680957,1224,Trump,Republican,Romney,Republican,No
29037,Cass County,MO,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",100889,51,92.6,4,27.8,696.84,60350,"[ 8,11)","[ 8,10)",29037,14816,33006,50715,0.292142364,0.650813369,18190,0.348455421,0.631979228,13868,Trump,Republican,Romney,Republican,No
29039,Cedar County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",13952,50.2,97,0.3,25.1,474.48,30302,"[11,54]","[12,54]",29039,1010,5019,6278,0.160879261,0.79945842600000006,4009,0.254178388,0.723978157,2839,Trump,Republican,Romney,Republican,No
29041,Chariton County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 2.0, 5.0)",7694,50.7,96.3,2.4,21.9,751.18,39385,"[ 0, 5)","[ 0, 4)",29041,888,2948,3962,0.224129228,0.744068652,2060,0.350431824,0.628631248,1063,Trump,Republican,Romney,Republican,No
29043,Christian County,MO,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",82101,51.2,96.1,0.7,25.6,562.65,52838,"[ 8,11)","[ 8,10)",29043,8505,30941,41394,0.20546456,0.74747548,22436,0.258458052,0.723677277,17656,Trump,Republican,Romney,Republican,No
29045,Clark County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",6917,49.6,98,0.3,25.3,504.69,40204,"[11,54]","[12,54]",29045,724,2458,3316,0.218335344,0.741254524,1734,0.433488372,0.536434109,332,Trump,Republican,Romney,Republican,No
29047,Clay County,MO,Midwest,"[  500, 1000)","[118,71672]","[215,71672]","[ 5.0,10.0)",233682,51,88.5,5.8,23,397.3,60936,"[ 8,11)","[ 8,10)",29047,45182,57328,109237,0.413614435,0.524803867,12146,0.448015929,0.532223961,8881,Trump,Republican,Romney,Republican,No
29049,Clinton County,MO,Midwest,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",20299,49.5,95.7,1.6,27.2,418.96,53826,"[ 5, 8)","[ 7, 8)",29049,2572,7058,10197,0.252231048,0.692164362,4486,0.374872838,0.600610376,2219,Trump,Republican,Romney,Republican,No
29051,Cole County,MO,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[10.0,15.0)",76557,49.5,84.7,11.7,16.9,393.75,53931,"[ 5, 8)","[ 7, 8)",29051,10907,24610,37261,0.292718929,0.660476101,13703,0.323897674,0.660801986,12485,Trump,Republican,Romney,Republican,No
29053,Cooper County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",17585,47.5,89.8,7.1,22.5,564.77,45992,"[ 8,11)","[ 8,10)",29053,1932,5623,7976,0.24222668,0.70498997,3691,0.329383571,0.65064572,2413,Trump,Republican,Romney,Republican,No
29055,Crawford County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",24650,50.5,97.5,0.4,28.6,742.52,35897,"[ 8,11)","[ 8,10)",29055,1824,7724,9920,0.183870968,0.778629032,5900,0.308069736,0.671677628,3483,Trump,Republican,Romney,Republican,No
29057,Dade County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",7628,49.4,95.7,0.5,24.9,490.01,35483,"[11,54]","[10,12)",29057,637,3184,3951,0.161225006,0.805871931,2547,0.241016427,0.743069815,1956,Trump,Republican,Romney,Republican,No
29059,Dallas County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",16389,50.1,96.7,0.3,31,540.77,40120,"[11,54]","[10,12)",29059,1271,5895,7440,0.170833333,0.79233871,4624,0.291523561,0.68580849,2870,Trump,Republican,Romney,Republican,No
29061,Daviess County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",8297,49.7,97.6,0.6,28.9,563.24,42393,"[ 8,11)","[10,12)",29061,730,2763,3689,0.197885606,0.748983464,2033,0.320045558,0.64977221,1158,Trump,Republican,Romney,Republican,No
29063,DeKalb County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[10.0,15.0)",12692,37.1,86.6,11.4,23.7,421.36,44092,"[ 8,11)","[ 8,10)",29063,824,3540,4590,0.179520697,0.77124183,2716,0.274482759,0.702528736,1862,Trump,Republican,Romney,Republican,No
29065,Dent County,MO,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",15655,50.3,96.1,0.6,24.1,752.79,36311,"[11,54]","[10,12)",29065,978,5599,6778,0.144290351,0.826054883,4621,0.238597019,0.735059461,3298,Trump,Republican,Romney,Republican,No
29067,Douglas County,MO,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 0.0, 2.0)",13546,50.5,96.7,0.4,30.7,813.63,32130,"[11,54]","[10,12)",29067,984,5486,6664,0.147659064,0.823229292,4502,0.260677242,0.709121415,2940,Trump,Republican,Romney,Republican,No
29069,Dunklin County,MO,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",31344,52,87.1,10.4,20.1,541.07,31304,"[ 8,11)","[10,12)",29069,2360,8026,10574,0.223188954,0.759031587,5666,0.341346605,0.643158982,3214,Trump,Republican,Romney,Republican,No
29071,Franklin County,MO,Midwest,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",102084,50.4,96.9,1,27.9,922.68,48857,"[ 8,11)","[10,12)",29071,12339,35420,50045,0.246558098,0.707763013,23081,0.349859361,0.628497198,12977,Trump,Republican,Romney,Republican,No
29073,Gasconade County,MO,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",14866,50.8,97.7,0.3,27.1,517.8,41392,"[ 8,11)","[ 8,10)",29073,1519,5670,7444,0.204056959,0.761687265,4151,0.294224839,0.686150827,2796,Trump,Republican,Romney,Republican,No
