year,id,age,race,sex,siblings,kids
1994,2812,48,White,Female,1,4+
1994,2813,62,White,Male,6+,3
1994,2814,57,White,Male,6+,2
1994,2815,80,White,Male,6+,3
1994,2816,27,Black,Female,5,2
1994,2817,32,White,Female,2,1
1994,2818,60,White,Female,6+,4+
1994,2819,50,White,Female,1,2
1994,2820,62,White,Male,5,3
1994,2821,33,Other,Male,2,4+
1994,2822,67,White,Female,6+,4+
1994,2823,77,White,Male,2,4+
1994,2824,45,White,Female,6+,3
1994,2825,40,White,Female,6+,3
1994,2826,80,White,Female,6+,4+
1994,2827,32,White,Female,0,2
1994,2828,79,White,Male,6+,2
1994,2829,21,White,Female,2,2
1994,2830,51,Black,Female,0,3
1994,2831,41,Black,Female,3,1
1994,2832,32,Black,Female,4,2
1994,2833,73,White,Female,2,2
1994,2834,74,White,Female,6+,4+
1994,2835,30,White,Female,1,1
1994,2836,63,White,Female,6+,2
1994,2837,29,White,Female,1,1
1994,2838,26,White,Female,3,0
1994,2839,39,White,Male,6+,2
1994,2840,38,White,Male,3,1
1994,2841,75,Black,Female,6+,3
1994,2842,65,White,Male,6+,3
1994,2843,68,White,Female,0,4+
1994,2844,60,White,Female,3,3
1994,2845,41,White,Female,0,3
1994,2846,47,White,Female,6+,2
1994,2847,31,White,Female,5,2
1994,2848,32,White,Male,1,0
1994,2849,58,Black,Female,6+,0
1994,2850,24,White,Male,2,0
1994,2851,71,Black,Female,6+,4+
1994,2852,49,Black,Female,4,2
1994,2853,78,Black,Female,4,1
1994,2854,46,Black,Male,6+,4+
1994,2855,56,Black,Female,0,4+
1994,2856,82,Black,Male,2,4+
1994,2857,64,White,Female,5,2
1994,2858,31,White,Male,6+,0
1994,2859,24,White,Female,4,3
1994,2860,52,Black,Female,6+,3
1994,2861,36,White,Female,4,4+
1994,2862,39,White,Female,3,1
1994,2863,76,White,Male,6+,1
1994,2864,19,Other,Female,4,0
1994,2865,40,White,Female,5,0
1994,2866,42,White,Female,6+,0
1994,2867,30,Other,Female,4,2
1994,2868,29,Other,Female,3,1
1994,2869,41,White,Female,6+,4+
1994,2870,52,White,Male,4,3
1994,2871,25,White,Female,6+,1
1994,2872,51,Other,Female,5,3
1994,2873,38,White,Female,6+,2
1994,2874,47,White,Female,6+,3
1994,2875,42,White,Male,4,3
1994,2876,42,White,Male,2,1
1994,2877,65,White,Female,1,3
1994,2878,52,White,Female,2,4+
1994,2879,49,White,Male,1,2
1994,2880,42,White,Female,2,3
1994,2881,31,White,Male,6+,2
1994,2882,21,White,Male,1,0
1994,2883,77,White,Female,1,1
1994,2884,22,White,Male,5,0
1994,2885,27,White,Male,1,2
1994,2886,50,White,Female,2,2
1994,2887,33,White,Female,6+,1
1994,2888,64,White,Female,2,0
1994,2889,34,White,Female,6+,0
1994,2890,54,White,Female,2,3
1994,2891,28,White,Male,3,4+
1994,2892,43,White,Female,2,1
1994,2893,34,White,Male,3,1
1994,2894,31,White,Male,3,2
1994,2895,22,White,Female,6+,0
1994,2896,80,White,Female,6+,4+
1994,2897,43,White,Male,6+,1
1994,2898,26,White,Female,3,0
1994,2899,80,White,Male,5,1
1994,2900,89,White,Female,6+,4+
1994,2901,20,White,Male,1,0
1994,2902,45,White,Male,4,4+
1994,2903,36,White,Female,6+,1
1994,2904,55,White,Female,2,2
1994,2905,46,White,Female,4,3
1994,2906,37,White,Female,3,2
1994,2907,49,White,Female,0,0
1994,2908,32,White,Male,2,2
1994,2909,43,White,Female,6+,3
1994,2910,54,White,Male,1,2
1994,2911,39,White,Female,1,2
1994,2912,77,White,Female,6+,3
1994,2913,73,White,Female,3,4+
1994,2914,36,White,Female,3,3
1994,2915,65,White,Female,6+,4+
1994,2916,59,White,Female,0,4+
1994,2917,47,White,Male,5,2
1994,2918,39,White,Female,2,0
1994,2919,62,White,Male,2,4+
1994,2920,45,White,Female,1,4+
1994,2921,51,White,Female,6+,4+
1994,2922,26,White,Female,5,1
1994,2923,81,White,Female,1,3
1994,2924,39,White,Male,6+,3
1994,2925,43,White,Female,2,3
1994,2926,37,White,Female,6+,3
1994,2927,47,White,Male,6+,3
1994,2928,89,White,Female,1,0
1994,2929,29,White,Male,3,1
1994,2930,32,White,Male,1,0
1994,2931,75,White,Female,3,3
1994,2932,69,White,Female,3,1
1994,2933,30,White,Female,3,2
1994,2934,79,White,Male,2,3
1994,2935,35,White,Male,1,2
1994,2936,67,White,Female,3,0
1994,2937,59,White,Female,3,4+
1994,2938,72,White,Male,1,2
1994,2939,76,White,Male,2,2
1994,2940,46,White,Male,3,0
1994,2941,76,White,Female,6+,4+
1994,2942,52,White,Female,3,2
1994,2943,48,White,Female,4,2
1994,2944,77,Black,Female,5,0
1994,2945,50,White,Female,2,0
1994,2946,70,Other,Male,4,4+
1994,2947,44,White,Female,6+,0
1994,2948,28,White,Female,5,3
1994,2949,21,White,Male,6+,2
1994,2950,38,Black,Male,6+,2
1994,2951,27,White,Female,1,0
1994,2952,40,White,Male,3,2
1994,2953,43,White,Female,4,1
1994,2954,69,Other,Female,6+,4+
1994,2955,27,White,Female,2,1
1994,2956,47,White,Male,5,2
1994,2957,41,White,Male,3,0
1994,2958,33,White,Male,3,0
1994,2959,28,White,Male,2,0
1994,2960,28,White,Female,1,2
1994,2961,27,Black,Female,2,4+
1994,2962,66,White,Male,5,3
1994,2963,66,White,Female,1,3
1994,2964,35,White,Female,5,3
1994,2965,52,Black,Male,0,4+
1994,2966,32,White,Female,3,1
1994,2967,39,White,Male,6+,0
1994,2968,32,White,Female,3,3
1994,2969,34,Black,Female,6+,0
1994,2970,31,White,Female,3,2
1994,2971,42,White,Male,1,2
1994,2972,24,White,Male,4,0
1994,2973,38,White,Male,2,0
1994,2974,80,White,Female,5,4+
1994,2975,52,White,Male,4,3
1994,2976,61,Black,Male,6+,4+
1994,2977,30,White,Female,1,1
1994,2978,29,White,Male,0,0
1994,2979,25,White,Male,1,0
1994,2980,51,White,Male,2,2
1994,2981,64,White,Male,6+,0
1994,2982,62,White,Male,4,4+
1994,2983,47,White,Male,4,0
1994,2984,50,White,Male,6+,3
1994,2985,70,White,Female,1,0
1994,2986,23,Black,Male,3,0
1994,2987,30,White,Male,3,1
1994,2988,37,Other,Female,3,2
1994,2989,74,Black,Male,6+,4+
1994,2990,60,White,Female,2,4+
1994,2991,49,White,Female,6+,1
1994,2992,48,White,Female,3,0
1996,1,79,White,Male,2,0
1996,2,32,Other,Male,1,0
1996,3,55,Black,Male,2,3
1996,5,56,Other,Female,6+,4+
1996,6,51,Black,Female,4,4+
1996,7,48,Black,Male,1,3
1996,8,29,Black,Female,4,1
1996,9,40,Black,Female,6+,0
1996,10,46,Black,Female,3,4+
1996,11,37,White,Female,0,0
1996,12,43,White,Female,1,0
1996,13,45,White,Female,1,0
1996,14,44,White,Male,3,0
1996,15,53,White,Female,2,1
1996,16,31,White,Male,3,0
1996,17,34,White,Male,1,0
1996,18,32,White,Male,2,0
1996,19,44,Black,Male,3,0
1996,20,24,Black,Female,2,2
1996,21,53,Black,Male,6+,4+
1996,22,28,Black,Female,6+,4+
1996,23,41,Black,Male,6+,1
1996,24,24,Black,Female,6+,0
1996,25,42,Black,Female,4,1
1996,26,29,Other,Female,1,0
1996,27,38,White,Female,0,1
1996,28,27,White,Male,1,0
1996,29,42,Other,Female,0,0
1996,30,27,White,Female,0,0
1996,31,40,White,Female,3,2
1996,32,74,Black,Male,6+,0
1996,33,41,White,Male,5,1
1996,34,25,White,Female,2,0
1996,35,26,White,Male,4,0
1996,36,49,Black,Female,6+,2
1996,38,49,Other,Female,6+,3
1996,39,25,White,Female,3,1
1996,40,37,Black,Female,6+,1
1996,41,61,Black,Male,1,0
1996,42,79,Black,Female,6+,2
1996,43,55,Black,Female,6+,2
1996,44,39,Black,Female,4,3
1996,45,20,White,Male,1,0
1996,46,26,Other,Female,6+,0
1996,47,29,Other,Female,6+,3
1996,48,27,White,Male,6+,0
1996,49,41,White,Male,4,3
1996,50,42,White,Female,3,1
1996,51,25,White,Female,0,0
1996,52,32,White,Female,6+,1
1996,53,51,White,Male,1,2
1996,54,25,Other,Male,6+,0
1996,55,47,White,Female,3,0
1996,56,26,White,Male,4,0
1996,57,53,White,Male,0,0
1996,58,37,White,Male,2,0
1996,59,42,White,Male,3,0
1996,60,31,Other,Male,6+,0
1996,61,39,White,Male,2,3
1996,62,29,Other,Female,2,0
1996,63,33,White,Male,6+,3
1996,64,32,White,Female,1,1
1996,65,49,Other,Male,5,2
1996,66,35,White,Female,2,2
1996,67,29,White,Male,2,0
1996,68,73,White,Female,4,3
1996,70,80,White,Female,3,3
1996,71,42,White,Female,2,2
1996,72,35,Other,Male,1,0
1996,73,81,White,Female,4,2
1996,74,42,Other,Female,6+,1
1996,75,51,Black,Female,2,1
1996,76,44,Other,Female,3,3
1996,77,43,Black,Female,2,1
1996,78,28,Black,Male,1,1
1996,79,19,Black,Male,5,0
1996,80,31,Other,Female,4,0
1996,81,42,Black,Male,4,3
1996,82,26,Black,Female,6+,2
1996,83,29,Black,Female,6+,0
1996,84,29,White,Female,5,1
1996,85,32,White,Female,2,4+
1996,86,34,White,Female,3,3
1996,87,59,White,Male,5,3
1996,88,38,White,Female,3,1
1996,89,37,White,Male,3,1
1996,90,34,White,Male,3,2
1996,91,18,White,Female,1,0
1996,92,61,Other,Male,4,3
1996,93,23,Other,Female,1,0
1996,94,51,White,Male,1,2
1996,95,38,White,Female,3,0
1996,96,80,White,Male,6+,3
1996,97,47,Other,Male,5,2
1996,98,43,White,Male,6+,2
1996,99,19,Other,Male,6+,0
1996,100,86,Black,Female,6+,3
1996,101,41,White,Male,2,2
1996,102,21,White,Female,6+,0
1996,103,37,Black,Female,6+,4+
1996,104,38,White,Female,5,2
1996,105,24,Other,Male,2,0
1996,106,43,White,Female,6+,4+
1996,107,40,White,Male,5,3
1996,108,37,White,Male,4,0
1996,109,25,Black,Male,1,0
1996,110,32,Other,Female,2,2
1996,111,29,Black,Female,6+,4+
1996,112,25,Black,Female,3,1
1996,113,46,Other,Female,1,3
1996,114,38,Other,Male,6+,3
1996,115,37,Other,Female,6+,4+
1996,116,24,Black,Female,3,2
1996,117,35,Other,Female,6+,2
1996,118,62,White,Male,1,3
1996,119,38,White,Female,2,0
1996,120,89,White,Female,1,2
1996,121,71,White,Female,6+,3
1996,122,60,White,Male,4,2
1996,123,48,Other,Female,0,3
1996,124,30,White,Male,2,0
1996,125,49,White,Female,2,2
1996,126,24,White,Female,1,0
1996,127,37,White,Female,2,4+
1996,128,32,White,Male,1,2
1996,129,23,White,Male,1,0
1996,130,45,White,Female,4,2
1996,131,36,White,Male,3,2
1996,132,41,White,Female,2,2
1996,133,63,White,Female,1,1
1996,134,50,White,Female,2,3
1996,135,49,White,Male,5,0
1996,136,33,White,Male,6+,0
1996,137,30,White,Female,3,1
1996,138,33,White,Female,3,2
1996,139,46,White,Female,3,3
1996,140,31,Black,Female,1,3
1996,141,47,Black,Female,0,3
1996,142,32,Black,Male,2,1
1996,143,32,Black,Female,6+,4+
1996,144,55,Black,Female,6+,4+
1996,145,19,Other,Male,2,0
1996,146,30,White,Female,2,2
1996,147,33,White,Female,2,0
1996,148,23,White,Male,1,0
1996,149,29,Other,Male,1,0
1996,150,33,White,Male,6+,1
1996,151,37,Other,Female,2,3
1996,152,43,Other,Female,6+,4+
1996,153,50,Black,Female,3,2
1996,154,33,Black,Male,4,0
1996,155,78,Black,Male,6+,4+
1996,156,20,Black,Female,3,0
1996,157,32,White,Male,5,1
1996,158,40,Black,Female,2,1
1996,159,66,Black,Male,3,2
1996,160,45,Black,Female,6+,1
1996,161,52,White,Female,2,2
1996,162,43,Other,Male,1,2
1996,163,46,White,Female,1,2
1996,164,58,White,Female,2,0
1996,165,79,White,Male,6+,4+
1996,166,44,White,Male,4,2
1996,167,20,White,Male,3,0
1996,168,53,White,Female,0,1
1996,169,43,White,Male,1,2
1996,170,64,White,Female,2,4+
1996,171,49,Other,Male,6+,2
1996,172,40,White,Male,2,2
1996,173,43,Black,Male,6+,4+
1996,174,68,Other,Female,6+,4+
1996,175,68,White,Female,1,3
1996,176,32,White,Female,3,0
1996,177,64,White,Male,1,2
1996,178,37,White,Male,2,0
1996,179,35,White,Male,3,0
1996,180,68,White,Male,4,2
1996,181,31,White,Female,1,1
1996,182,36,White,Male,3,1
1996,183,47,White,Female,3,2
1996,184,68,White,Male,3,4+
1996,185,47,White,Male,1,1
1996,186,53,White,Female,3,0
1996,187,47,White,Female,0,0
1996,188,39,White,Female,5,2
1996,189,63,White,Female,0,3
1996,190,43,White,Male,2,2
1996,191,49,Other,Female,3,2
1996,192,75,White,Male,0,1
1996,193,74,White,Male,2,2
1996,194,25,Other,Female,6+,0
1996,195,62,White,Female,3,4+
1996,196,47,White,Male,4,0
1996,197,32,Other,Male,6+,0
1996,198,32,Other,Female,6+,2
1996,199,48,Black,Female,4,2
1996,200,38,White,Male,1,1
1996,201,31,White,Male,1,2
1996,202,65,White,Female,4,2
1996,203,68,White,Female,6+,4+
1996,204,49,White,Female,3,2
1996,205,62,White,Male,6+,0
1996,206,51,White,Female,2,3
1996,207,60,White,Male,6+,3
1996,208,34,White,Male,4,1
1996,209,37,White,Male,2,2
1996,210,23,Other,Male,3,0
1996,211,39,White,Female,2,2
1996,212,62,White,Male,2,3
1996,213,47,White,Male,3,1
1996,214,43,White,Female,2,3
1996,215,31,White,Female,1,0
1996,216,53,White,Female,2,2
1996,217,37,White,Female,2,0
1996,218,43,White,Female,3,3
1996,219,39,White,Female,1,3
1996,220,48,White,Female,3,3
1996,221,59,White,Male,1,3
1996,222,79,White,Male,5,3
1996,223,45,White,Female,1,0
1996,224,45,White,Female,4,0
1996,225,41,White,Male,0,0
1996,226,40,White,Male,6+,0
1996,227,51,White,Male,5,0
1996,228,53,White,Male,2,0
1996,229,38,White,Male,2,0
1996,230,40,White,Male,5,0
1996,231,47,Black,Male,2,0
1996,232,33,Other,Male,5,1
1996,233,28,White,Male,1,0
1996,234,41,Black,Female,3,1
1996,235,28,Other,Female,5,1
1996,236,59,White,Female,3,2
1996,237,30,Other,Male,1,0
1996,238,43,White,Female,6+,0
1996,239,30,Black,Male,5,0
1996,240,41,Other,Male,4,0
1996,241,51,White,Male,4,0
1996,242,54,Other,Male,4,4+
1996,243,40,White,Female,6+,1
1996,244,30,Other,Female,3,4+
1996,245,23,White,Female,4,0
1996,246,75,Black,Female,6+,2
1996,248,56,Black,Female,6+,3
1996,250,19,Other,Female,4,1
1996,251,64,White,Female,6+,4+
1996,252,51,Other,Female,4,3
1996,253,28,Other,Female,1,0
1996,254,52,White,Female,6+,0
1996,255,24,White,Female,1,0
1996,256,31,White,Male,1,0
1996,257,32,White,Female,0,2
1996,258,36,White,Female,1,3
1996,259,42,White,Female,3,3
1996,260,49,White,Female,6+,1
1996,261,37,White,Male,2,4+
1996,262,59,White,Male,2,2
1996,263,61,White,Female,6+,4+
1996,264,75,White,Female,2,0
1996,265,40,Other,Male,3,1
1996,266,52,White,Male,1,0
1996,267,54,White,Female,2,2
1996,268,81,White,Female,2,2
1996,269,60,White,Female,5,4+
1996,270,41,Other,Female,5,2
1996,271,49,White,Female,1,2
1996,272,79,White,Female,6+,0
1996,273,49,White,Female,6+,2
1996,274,35,White,Male,6+,0
1996,275,30,White,Male,3,0
1996,276,19,Other,Female,2,0
1996,277,61,White,Male,6+,0
1996,278,76,White,Female,6+,1
1996,279,52,White,Female,4,4+
1996,280,51,White,Female,3,4+
1996,281,28,White,Female,0,0
1996,282,35,White,Male,1,2
1996,283,43,White,Male,2,0
1996,284,22,Other,Female,2,0
1996,285,35,White,Male,2,3
1996,286,52,Other,Male,6+,2
1996,287,37,White,Male,3,2
1996,288,33,White,Female,6+,2
1996,289,20,White,Female,3,1
1996,290,26,Other,Male,6+,0
1996,291,36,Other,Female,2,3
1996,292,36,Black,Female,5,2
1996,293,24,Other,Female,3,3
1996,294,47,White,Female,2,2
1996,295,82,White,Female,1,4+
1996,296,63,Other,Male,4,4+
1996,297,47,White,Male,3,0
1996,298,32,White,Female,1,0
1996,299,72,White,Female,2,0
1996,300,27,White,Male,2,1
1996,301,30,White,Male,5,2
1996,302,38,Black,Male,0,2
1996,303,36,Other,Female,4,3
1996,304,34,White,Female,4,1
1996,305,20,White,Female,2,1
1996,306,70,White,Female,6+,2
1996,307,75,White,Female,4,0
1996,308,53,White,Female,1,4+
1996,309,83,Other,Male,5,3
1996,310,51,White,Male,6+,2
1996,311,53,Black,Female,3,4+
1996,312,22,Other,Female,6+,1
1996,313,38,White,Female,4,2
1996,314,33,White,Female,6+,3
1996,315,25,White,Female,2,4+
1996,316,32,Other,Female,2,2
1996,317,26,Other,Female,1,2
1996,318,26,White,Male,3,0
1996,319,24,White,Male,2,0
1996,320,24,White,Female,1,0
1996,321,28,White,Female,1,1
1996,323,88,White,Female,5,0
1996,324,36,White,Male,3,2
1996,325,55,White,Female,0,0
1996,326,29,White,Female,0,2
1996,327,62,White,Male,2,0
1996,328,84,White,Female,2,2
1996,329,86,White,Male,5,3
1996,330,80,White,Female,3,3
1996,331,46,White,Male,3,2
1996,332,72,White,Female,4,2
1996,333,25,White,Female,3,0
1996,334,41,White,Female,4,2
1996,335,25,White,Male,4,1
1996,336,32,White,Male,6+,0
1996,337,35,White,Male,0,0
1996,338,37,White,Male,6+,0
1996,339,43,White,Male,1,0
1996,340,32,White,Male,4,0
1996,341,38,Black,Male,6+,2
1996,342,42,Black,Male,5,4+
1996,343,26,Black,Female,4,1
1996,344,46,Black,Male,6+,2
1996,345,32,Black,Female,6+,2
1996,346,68,Black,Female,6+,0
1996,347,45,Black,Female,6+,4+
1996,348,25,Black,Female,4,2
1996,349,73,Black,Female,6+,2
1996,350,31,Black,Male,4,1
1996,351,37,Black,Female,4,2
1996,352,57,Black,Male,6+,1
1996,353,34,Black,Female,5,2
1996,354,24,Black,Female,4,0
1996,355,28,Black,Female,4,3
1996,356,37,Black,Female,3,4+
1996,357,55,Black,Female,6+,1
1996,358,28,Black,Female,1,1
1996,359,69,White,Female,1,1
1996,360,56,Black,Female,3,4+
1996,361,24,White,Female,2,1
1996,362,44,White,Female,1,3
1996,363,31,White,Male,2,2
1996,364,45,White,Male,2,0
1996,365,56,White,Female,4,3
1996,366,50,White,Male,2,2
1996,367,54,White,Female,4,1
1996,368,32,White,Male,4,0
1996,369,25,White,Female,2,0
1996,370,26,Black,Female,4,1
1996,371,49,White,Male,3,0
1996,372,32,White,Male,2,0
1996,373,33,White,Female,4,3
1996,374,31,Black,Female,0,0
1996,375,32,Black,Female,5,0
1996,376,45,White,Female,1,0
1996,377,56,White,Male,1,4+
1996,378,27,White,Female,2,2
1996,379,72,White,Male,1,4+
1996,380,39,White,Female,6+,4+
1996,381,35,White,Male,3,2
1996,383,38,White,Male,3,2
1996,384,70,White,Male,6+,3
1996,385,69,White,Female,2,4+
1996,386,32,White,Female,5,0
1996,387,23,White,Male,5,0
1996,388,83,White,Female,2,3
1996,389,28,White,Male,4,1
1996,390,31,White,Male,0,0
1996,391,34,Black,Male,3,4+
1996,392,87,White,Male,6+,2
1996,393,50,Black,Male,6+,0
1996,394,61,White,Male,5,2
1996,395,68,Black,Male,6+,0
1996,396,50,Black,Male,6+,2
1996,397,39,Black,Female,6+,2
1996,398,41,Black,Male,2,4+
1996,399,43,Black,Female,6+,1
1996,400,65,Black,Female,4,4+
1996,401,36,Black,Female,6+,3
1996,402,54,Black,Female,5,2
1996,403,46,Black,Male,6+,4+
1996,404,68,Black,Female,6+,4+
1996,405,35,Black,Female,3,0
1996,406,66,Black,Female,6+,1
1996,407,29,White,Male,2,0
1996,408,63,White,Male,1,4+
1996,409,31,Black,Female,5,2
1996,410,30,Black,Female,6+,1
1996,411,49,Black,Female,6+,1
1996,412,26,Black,Female,4,4+
1996,413,43,Other,Female,6+,2
1996,414,44,White,Male,3,4+
1996,415,35,White,Male,6+,2
1996,416,36,White,Female,2,2
1996,417,54,White,Male,1,0
1996,418,34,Other,Female,6+,3
1996,419,42,White,Male,5,0
1996,420,53,White,Male,6+,1
1996,421,70,White,Male,1,0
1996,422,22,White,Male,5,0
1996,423,45,White,Female,3,1
1996,424,43,White,Male,2,1
1996,425,67,White,Male,2,3
1996,426,48,Other,Male,5,2
1996,427,88,White,Male,3,1
1996,428,19,White,Female,6+,0
1996,429,20,White,Male,3,0
1996,430,40,Other,Male,4,4+
1996,431,36,White,Male,4,2
1996,432,27,White,Female,3,0
1996,433,36,White,Female,6+,1
1996,434,47,White,Female,3,3
1996,435,39,White,Male,2,0
1996,436,49,Black,Female,6+,4+
1996,437,44,White,Male,0,4+
1996,438,25,White,Male,3,0
1996,439,31,White,Female,1,1
1996,440,35,White,Female,4,1
1996,441,23,White,Female,6+,0
1996,442,55,Black,Male,1,2
1996,443,33,White,Male,3,1
1996,444,33,White,Female,2,3
1996,445,57,White,Male,6+,4+
1996,446,56,White,Female,2,2
1996,447,42,White,Female,4,2
1996,448,50,White,Female,2,1
1996,449,43,White,Male,6+,0
1996,450,44,White,Female,6+,1
1996,451,30,White,Male,6+,0
1996,452,39,White,Male,3,3
1996,453,61,Other,Male,6+,4+
1996,454,88,White,Male,1,0
1996,455,56,White,Female,6+,0
1996,457,32,White,Female,6+,0
1996,458,37,White,Male,1,2
1996,459,63,White,Female,2,4+
1996,460,34,White,Male,6+,0
1996,461,48,White,Female,1,0
1996,462,59,White,Male,1,3
1996,463,62,Other,Female,6+,4+
1996,464,52,White,Male,2,0
1996,465,24,White,Male,2,0
1996,466,38,White,Female,1,1
1996,467,43,White,Female,3,1
1996,468,43,White,Female,2,2
1996,469,83,White,Female,4,1
1996,470,37,Other,Female,6+,2
1996,471,38,White,Female,4,3
1996,472,35,White,Female,2,4+
1996,473,46,White,Male,6+,3
1996,474,85,White,Male,3,3
1996,475,43,Other,Male,6+,2
1996,476,54,White,Male,0,4+
1996,477,67,White,Male,0,0
1996,478,60,White,Male,1,3
1996,479,40,White,Male,2,1
1996,480,60,White,Male,4,3
1996,481,70,White,Female,4,0
1996,482,78,White,Male,5,2
1996,483,71,White,Female,1,2
1996,484,63,White,Male,6+,0
1996,485,28,White,Female,0,2
1996,486,44,White,Female,1,0
1996,487,63,White,Female,6+,4+
1996,488,48,White,Male,1,4+
1996,489,31,Black,Female,4,0
1996,490,27,Black,Female,6+,0
1996,491,31,Black,Female,6+,0
1996,492,37,Black,Male,6+,0
1996,493,21,Black,Female,2,1
1996,494,84,White,Male,4,2
1996,495,86,White,Male,1,1
1996,496,76,White,Female,3,2
1996,497,69,White,Female,5,3
1996,498,64,White,Male,5,0
1996,499,74,Black,Female,6+,4+
1996,500,65,White,Female,4,3
1996,501,77,White,Female,0,1
1996,502,75,White,Female,2,1
1996,503,53,Black,Female,6+,4+
1996,504,27,Black,Female,0,1
1996,505,25,Black,Female,1,1
1996,506,62,Black,Female,3,0
1996,507,48,Black,Female,3,4+
1996,508,62,Black,Female,6+,4+
1996,509,32,White,Male,1,1
1996,510,47,White,Female,3,3
1996,511,40,White,Female,1,2
1996,512,42,White,Male,3,0
1996,513,42,Black,Male,5,3
1996,514,28,White,Female,1,1
1996,515,33,White,Female,3,2
1996,516,40,White,Female,1,2
1996,517,73,White,Male,0,2
1996,518,81,White,Female,6+,1
1996,519,70,White,Male,5,3
1996,520,61,White,Female,2,0
1996,521,53,White,Female,3,0
1996,522,48,White,Female,2,3
1996,523,57,White,Female,2,2
1996,524,57,White,Female,4,4+
1996,525,38,White,Male,3,0
1996,526,31,White,Male,6+,0
1996,527,68,White,Female,2,1
1996,528,49,White,Male,2,1
1996,529,39,White,Female,4,4+
1996,530,41,White,Male,5,2
1996,531,42,White,Male,3,2
1996,532,32,White,Female,1,1
1996,533,62,White,Female,2,3
1996,534,59,White,Female,5,2
1996,535,53,White,Female,6+,2
1996,536,41,White,Female,2,3
1996,537,38,White,Female,1,4+
1996,538,40,White,Male,2,2
1996,539,56,White,Male,6+,2
1996,540,49,White,Female,1,2
1996,541,21,White,Male,1,0
1996,542,20,White,Female,1,0
1996,543,38,White,Female,1,2
1996,544,57,White,Female,4,2
1996,545,35,White,Female,1,2
1996,546,48,White,Male,4,4+
1996,547,56,White,Female,1,2
1996,548,36,White,Female,2,2
1996,549,32,White,Female,6+,0
1996,550,20,Black,Female,4,2
1996,551,75,White,Female,4,0
1996,552,88,Black,Female,6+,4+
1996,553,77,Black,Female,5,0
1996,554,77,Black,Female,3,4+
1996,555,79,Black,Female,1,1
1996,556,46,Black,Female,6+,3
1996,557,35,Black,Female,6+,4+
1996,558,39,Black,Female,4,2
1996,559,62,Black,Male,6+,1
1996,560,38,Black,Female,6+,1
1996,561,23,Black,Male,4,1
1996,562,37,White,Female,4,2
1996,563,28,Black,Male,2,0
1996,564,40,White,Male,2,0
1996,565,63,White,Female,1,3
1996,566,69,White,Female,3,2
1996,567,53,White,Female,3,3
1996,568,44,White,Female,1,1
1996,569,38,White,Female,6+,2
1996,570,46,White,Male,6+,3
1996,571,39,White,Male,1,3
1996,572,43,White,Female,1,0
1996,573,63,Other,Male,2,1
1996,574,47,White,Male,1,2
1996,575,65,White,Male,2,0
